model,episode,step,waiting_time,queue_length,mean_speed
DQN_Custom,1,149,30647.0,69,1.4731573381464511
DQN_Custom,1,150,30928.0,65,1.8243651354343882
DQN_Custom,1,151,31246.0,69,1.6719361680186824
DQN_Custom,1,152,31549.0,68,1.541443125906677
DQN_Custom,1,153,31828.0,67,1.7873611735297905
DQN_Custom,1,154,32125.0,63,2.1099190965271117
DQN_Custom,1,155,32445.0,68,1.4909083281136633
DQN_Custom,1,156,32746.0,68,1.649784270255063
DQN_Custom,1,157,33031.0,65,1.745748815616618
DQN_Custom,1,158,33329.0,66,2.292580460921891
DQN_Custom,1,159,33651.0,71,1.24312422260659
DQN_Custom,1,160,33960.0,71,1.1485503202337808
DQN_Custom,1,161,34254.0,68,1.5944399072776843
DQN_Custom,1,162,34557.0,66,2.015661260193514
DQN_Custom,1,163,34884.0,68,1.6446855740529676
DQN_Custom,1,164,35192.0,68,1.4508599751564502
DQN_Custom,1,165,35488.0,66,1.7521106038667518
DQN_Custom,1,166,35794.0,65,1.94814305336752
DQN_Custom,1,167,36126.0,69,1.252650127365949
DQN_Custom,1,168,36438.0,70,1.4807592894019423
DQN_Custom,1,169,36732.0,66,1.784383278927977
DQN_Custom,1,170,37036.0,66,1.8153687317180365
DQN_Custom,1,171,37373.0,72,1.2128342350975112
DQN_Custom,1,172,37679.0,70,1.2864317246745651
DQN_Custom,1,173,37971.0,68,1.5683384037617178
DQN_Custom,1,174,38281.0,66,1.5968949685741867
DQN_Custom,1,175,38624.0,71,1.58549880437609
DQN_Custom,1,176,38945.0,72,1.3226245256862659
DQN_Custom,1,177,39244.0,68,1.7322556773184459
DQN_Custom,1,178,39562.0,68,1.874439576205797
DQN_Custom,1,179,39899.0,71,1.3897507806757856
DQN_Custom,1,180,40222.0,71,1.5620271790069957
DQN_Custom,1,181,40522.0,68,1.7478241814642002
DQN_Custom,1,182,40841.0,66,1.771319085744257
DQN_Custom,1,183,41188.0,72,1.1981982890444713
DQN_Custom,1,184,41510.0,72,1.1532860715911564
DQN_Custom,1,185,41815.0,70,1.4271823006009363
DQN_Custom,1,186,42128.0,69,1.438587127563068
DQN_Custom,1,187,42475.0,75,1.5473993532463566
DQN_Custom,1,188,42792.0,74,1.2561397534024543
DQN_Custom,1,189,43105.0,72,1.5177863595785703
DQN_Custom,1,190,43428.0,70,1.844124674910066
DQN_Custom,1,191,43775.0,73,1.255853082245955
DQN_Custom,1,192,44106.0,73,1.3167793492884063
DQN_Custom,1,193,44418.0,69,1.8423943066396946
DQN_Custom,1,194,44745.0,68,1.8370571306165164
DQN_Custom,1,195,45101.0,75,1.1830681034735993
DQN_Custom,1,196,45431.0,75,0.8873179165277382
DQN_Custom,1,197,45753.0,73,1.43679031648412
DQN_Custom,1,198,46077.0,73,1.3495634670063634
DQN_Custom,1,199,46439.0,77,1.306975982130848
DQN_Custom,1,200,46753.0,73,1.2968904933328769
DQN_Custom,1,201,47066.0,73,1.6983262023459664
DQN_Custom,1,202,47388.0,71,1.676445043832444
DQN_Custom,1,203,47750.0,75,1.238490539453388
DQN_Custom,1,204,48090.0,76,1.3026417668192443
DQN_Custom,1,205,48411.0,72,1.544876380459798
DQN_Custom,1,206,48753.0,74,1.7342050233901087
DQN_Custom,1,207,49122.0,80,1.1907071859343947
DQN_Custom,1,208,49458.0,77,1.148277795164478
DQN_Custom,1,209,49796.0,77,1.394062781945914
DQN_Custom,1,210,50118.0,74,1.2764215959726712
DQN_Custom,1,211,50479.0,80,1.3413006664866058
DQN_Custom,1,212,50817.0,77,1.3157377840732418
DQN_Custom,1,213,51133.0,74,1.494709403382084
DQN_Custom,1,214,51475.0,73,1.6424817884004936
DQN_Custom,1,215,51838.0,78,1.1586308063556654
DQN_Custom,1,216,52175.0,78,1.2508129222744677
DQN_Custom,1,217,52516.0,77,1.4665284421644742
DQN_Custom,1,218,52865.0,76,2.0904995209331463
DQN_Custom,1,219,53195.0,72,1.9851232393398206
DQN_Custom,1,220,53570.0,78,1.9894924611415539
DQN_Custom,1,221,53916.0,76,1.5554128956409623
DQN_Custom,1,222,54249.0,74,1.6232604392764445
DQN_Custom,1,223,54599.0,72,2.148240409308625
DQN_Custom,1,224,54947.0,73,2.0892483865268
DQN_Custom,1,225,55322.0,78,1.6520138643989755
DQN_Custom,1,226,55673.0,78,1.522789040252786
DQN_Custom,1,227,56006.0,74,1.5626421924464848
DQN_Custom,1,228,56355.0,75,2.2697673720647247
DQN_Custom,1,229,56699.0,75,1.8907247191387875
DQN_Custom,1,230,57070.0,77,1.7300533576388606
DQN_Custom,1,231,57425.0,80,1.363949306959648
DQN_Custom,1,232,57770.0,77,1.6088682682605866
DQN_Custom,1,233,58132.0,76,2.1823462698282183
DQN_Custom,1,234,58483.0,76,1.831469822808979
DQN_Custom,1,235,58863.0,79,1.5503641649956281
DQN_Custom,1,236,59223.0,79,1.3598017117457644
DQN_Custom,1,237,59570.0,77,1.467529545126078
DQN_Custom,1,238,59931.0,75,2.2063247212624497
DQN_Custom,1,239,60282.0,73,1.813553185831608
DQN_Custom,1,240,60667.0,80,1.5966872027781358
DQN_Custom,1,241,61025.0,80,1.2831546320201928
DQN_Custom,1,242,61373.0,78,1.5244670384109118
DQN_Custom,1,243,61722.0,74,1.5863099779951357
DQN_Custom,1,244,62102.0,79,1.5381663641833998
DQN_Custom,1,245,62466.0,81,1.3003617488397228
DQN_Custom,1,246,62824.0,78,1.5072057845638973
DQN_Custom,1,247,63190.0,78,2.2292567393602867
DQN_Custom,1,248,63557.0,77,1.8666967054756716
DQN_Custom,1,249,63952.0,81,1.7282812906831433
DQN_Custom,1,250,64320.0,82,1.3540665367602436
DQN_Custom,1,251,64674.0,79,1.394057418890922
DQN_Custom,1,252,65041.0,78,2.1516240583055413
DQN_Custom,1,253,65408.0,78,1.8042916265286801
DQN_Custom,1,254,65799.0,81,1.660466532687691
DQN_Custom,1,255,66170.0,83,1.3908440320642064
DQN_Custom,1,256,66528.0,80,1.5593102273024613
DQN_Custom,1,257,66893.0,78,2.2903778909229198
DQN_Custom,1,258,67256.0,76,1.7609003305089517
DQN_Custom,1,259,67656.0,83,1.566726417995949
DQN_Custom,1,260,68038.0,85,1.2503483811717788
DQN_Custom,1,261,68397.0,81,1.5671167501509793
DQN_Custom,1,262,68777.0,79,2.1850620041928748
DQN_Custom,1,263,69149.0,78,1.9384084576243052
DQN_Custom,1,264,69551.0,82,1.6853177440315568
DQN_Custom,1,265,69930.0,83,1.4473854884589603
DQN_Custom,1,266,70298.0,82,1.3931423142093287
DQN_Custom,1,267,70679.0,78,2.5496615098931668
DQN_Custom,1,268,71049.0,78,2.072186390825703
DQN_Custom,1,269,71458.0,84,1.5433471825465364
DQN_Custom,1,270,71839.0,84,1.2103573410635693
DQN_Custom,1,271,72203.0,83,1.7089259258327545
DQN_Custom,1,272,72581.0,78,2.4406160000777777
DQN_Custom,1,273,72950.0,78,2.1447094427242854
DQN_Custom,1,274,73359.0,84,1.5121022364133996
DQN_Custom,1,275,73734.0,83,1.1397970317515094
DQN_Custom,1,276,74103.0,82,1.624952490421554
DQN_Custom,1,277,74471.0,78,1.851249546002335
DQN_Custom,1,278,74879.0,84,1.5311464298709914
DQN_Custom,1,279,75258.0,85,1.280938668172051
DQN_Custom,1,280,75618.0,79,1.6215781814685923
DQN_Custom,1,281,75993.0,78,2.1462451040702724
DQN_Custom,1,282,76368.0,78,2.19101408074872
DQN_Custom,1,283,76772.0,82,1.2787967597536216
DQN_Custom,1,284,77151.0,84,1.373245823396416
DQN_Custom,1,285,77510.0,77,1.5293299742095432
DQN_Custom,1,286,77892.0,79,2.0603407263168516
DQN_Custom,1,287,78303.0,85,1.1062072717313667
DQN_Custom,1,288,78683.0,85,1.4830068578488398
DQN_Custom,1,289,79034.0,78,1.4520923375482042
DQN_Custom,1,290,79415.0,80,1.9693344283630032
DQN_Custom,1,291,79829.0,85,1.0614793368641795
DQN_Custom,1,292,80209.0,86,1.1244829158952463
DQN_Custom,1,293,80566.0,82,1.322057116887011
DQN_Custom,1,294,80931.0,79,1.886881256811882
DQN_Custom,1,295,81341.0,84,1.5350773170508814
DQN_Custom,1,296,81716.0,83,1.3760633466432848
DQN_Custom,1,297,82073.0,80,1.3540911930888866
DQN_Custom,1,298,82452.0,79,1.8532324762304881
DQN_Custom,1,299,82865.0,85,1.0466807257628679
DQN_Custom,1,300,83245.0,86,1.4148823990495627
DQN_Custom,1,301,83602.0,82,1.5163600226586171
DQN_Custom,1,302,83971.0,78,2.540876155668343
DQN_Custom,1,303,84349.0,78,1.9298068740133427
DQN_Custom,1,304,84756.0,84,1.7703397308328261
DQN_Custom,1,305,85134.0,83,1.2036148884103697
DQN_Custom,1,306,85493.0,80,1.857927332669467
DQN_Custom,1,307,85872.0,78,2.279849319177859
DQN_Custom,1,308,86250.0,78,2.129514803135445
DQN_Custom,1,309,86653.0,82,1.524200583876958
DQN_Custom,1,310,87026.0,82,1.238854326496474
DQN_Custom,1,311,87389.0,78,1.6769554465160135
DQN_Custom,1,312,87772.0,78,2.4725996991520427
DQN_Custom,1,313,88147.0,77,2.0610921018544253
DQN_Custom,1,314,88548.0,82,1.4805764669810608
DQN_Custom,1,315,88927.0,83,1.4555046331777046
DQN_Custom,1,316,89286.0,76,1.45400433827649
DQN_Custom,1,317,89669.0,78,1.9889244221445557
DQN_Custom,1,318,90074.0,83,1.2204857260924002
DQN_Custom,1,319,90455.0,84,1.3477612625708129
DQN_Custom,1,320,90812.0,78,1.4986082347210476
DQN_Custom,1,321,91187.0,77,2.3347150354067168
DQN_Custom,1,322,91595.0,84,1.2549684949606355
DQN_Custom,1,323,91976.0,83,1.2020382204885822
DQN_Custom,1,324,92333.0,79,1.4651353402480305
DQN_Custom,1,325,92715.0,80,1.9026590101001628
DQN_Custom,1,326,93130.0,86,1.0894470678761714
DQN_Custom,1,327,93509.0,85,1.471534460559369
DQN_Custom,1,328,93849.0,77,1.6002082892917864
DQN_Custom,1,329,94228.0,77,2.068888559017656
DQN_Custom,1,330,94634.0,84,1.1005576736937746
DQN_Custom,1,331,95022.0,85,1.3060938210063169
DQN_Custom,1,332,95381.0,79,1.5249194004966318
DQN_Custom,1,333,95751.0,79,2.11022705902768
DQN_Custom,1,334,96157.0,84,1.248962710498034
DQN_Custom,1,335,96538.0,85,1.0886701408820467
DQN_Custom,1,336,96897.0,81,1.4592202133535372
DQN_Custom,1,337,97276.0,80,1.849529674038423
DQN_Custom,1,338,97691.0,85,1.2290002999915226
DQN_Custom,1,339,98070.0,87,1.2908476916848446
DQN_Custom,1,340,98426.0,81,1.818624081222704
DQN_Custom,1,341,98795.0,79,2.699727721636253
DQN_Custom,1,342,99169.0,78,2.052941152258642
DQN_Custom,1,343,99575.0,83,1.8013985482313613
DQN_Custom,1,344,99949.0,83,1.3110286494128889
DQN_Custom,1,345,100310.0,79,1.6819615385493174
DQN_Custom,1,346,100689.0,78,1.8748344089992786
DQN_Custom,1,347,101096.0,84,1.4647473428077082
DQN_Custom,1,348,101470.0,83,1.4330901470787714
DQN_Custom,1,349,101833.0,79,1.7306016240436466
DQN_Custom,1,350,102209.0,77,2.550032275935519
DQN_Custom,1,351,102588.0,78,2.1339293300226694
DQN_Custom,1,352,102991.0,83,1.5129666537609863
DQN_Custom,1,353,103369.0,82,1.153452764304569
DQN_Custom,1,354,103729.0,77,1.954562896184765
DQN_Custom,1,355,104107.0,77,1.7483761084385407
DQN_Custom,1,356,104513.0,84,1.5721685320083465
DQN_Custom,1,357,104891.0,82,1.0000004166393073
DQN_Custom,1,358,105252.0,79,1.8091085336581547
DQN_Custom,1,359,105631.0,79,1.4897994404898958
DQN_Custom,1,360,106040.0,84,1.602395947299182
DQN_Custom,1,361,106419.0,84,1.0475745105912053
DQN_Custom,1,362,106774.0,80,1.8529080147764037
DQN_Custom,1,363,107151.0,79,1.7255480894314952
DQN_Custom,1,364,107559.0,85,1.7398722807745357
DQN_Custom,1,365,107937.0,84,1.0667491646048437
DQN_Custom,1,366,108298.0,80,1.7297216437309981
DQN_Custom,1,367,108671.0,78,2.2447374562134086
DQN_Custom,1,368,109047.0,77,2.303621804777277
DQN_Custom,1,369,109449.0,83,1.4887787470665752
DQN_Custom,1,370,109828.0,81,1.5497205351610308
DQN_Custom,1,371,110190.0,77,1.2988547229320702
DQN_Custom,1,372,110573.0,79,1.867058980476578
DQN_Custom,1,373,110983.0,84,1.1592117366883838
DQN_Custom,1,374,111357.0,83,1.4255359531886667
DQN_Custom,1,375,111709.0,77,1.9901061000883933
DQN_Custom,1,376,112089.0,78,2.3979544793257155
DQN_Custom,1,377,112493.0,83,1.4350529247701183
DQN_Custom,1,378,112873.0,84,1.0033892977975583
DQN_Custom,1,379,113233.0,79,1.6310990092953248
DQN_Custom,1,380,113616.0,80,1.876022972068394
DQN_Custom,1,381,114029.0,85,1.3158616541270465
DQN_Custom,1,382,114409.0,86,1.1692880655690825
DQN_Custom,1,383,114758.0,79,1.7304610562390337
DQN_Custom,1,384,115130.0,78,2.4124375770318833
DQN_Custom,1,385,115507.0,77,2.2179990096846396
DQN_Custom,1,386,115911.0,83,1.4400956966644616
DQN_Custom,1,387,116294.0,84,1.3817680750704269
DQN_Custom,1,388,116648.0,77,1.7009094423930866
DQN_Custom,1,389,117030.0,79,1.9809703168207036
DQN_Custom,1,390,117439.0,84,1.169849708488507
DQN_Custom,1,391,117819.0,86,1.369720674944158
DQN_Custom,1,392,118178.0,79,1.5162350458389624
DQN_Custom,1,393,118548.0,77,2.158293074851915
DQN_Custom,1,394,118950.0,82,1.3018457114718935
DQN_Custom,1,395,119332.0,84,1.1398288248429116
DQN_Custom,1,396,119696.0,80,1.3274277465995095
DQN_Custom,1,397,120070.0,79,2.0421009568097537
DQN_Custom,1,398,120479.0,84,1.3480043595147302
DQN_Custom,1,399,120864.0,85,1.4006836307068706
DQN_Custom,1,400,121223.0,79,1.4376736888513695
DQN_Custom,1,401,121596.0,80,1.8017694578128927
DQN_Custom,1,402,122011.0,85,1.094715883042834
DQN_Custom,1,403,122387.0,86,1.2899233380388841
DQN_Custom,1,404,122748.0,81,1.494137351650647
DQN_Custom,1,405,123120.0,78,2.5129490337217475
DQN_Custom,1,406,123487.0,77,1.9187666284021452
DQN_Custom,1,407,123893.0,84,1.657778131797318
DQN_Custom,1,408,124271.0,83,1.3767910476922796
DQN_Custom,1,409,124637.0,79,2.006826178859463
DQN_Custom,1,410,125007.0,77,2.445960857106482
DQN_Custom,1,411,125390.0,78,2.0603324245908303
DQN_Custom,1,412,125795.0,83,1.6471273822921177
DQN_Custom,1,413,126167.0,82,1.4180902790993861
DQN_Custom,1,414,126529.0,77,1.9606240923771194
DQN_Custom,1,415,126910.0,77,2.1291360995908852
DQN_Custom,1,416,127318.0,84,1.1740408932648723
DQN_Custom,1,417,127696.0,85,1.069726870972441
DQN_Custom,1,418,128068.0,80,1.7852691265758052
DQN_Custom,1,419,128436.0,80,1.5001806834745535
DQN_Custom,1,420,128853.0,85,1.4810560725485715
DQN_Custom,1,421,129222.0,83,1.3297901553725169
DQN_Custom,1,422,129576.0,80,1.7590113503464995
DQN_Custom,1,423,129949.0,78,1.8481175611677494
DQN_Custom,1,424,130357.0,85,1.5631324313675359
DQN_Custom,1,425,130735.0,83,1.1111811967791
DQN_Custom,1,426,131088.0,78,1.7041319962306283
DQN_Custom,1,427,131471.0,78,2.2439699776482946
DQN_Custom,1,428,131851.0,78,1.9936979761400138
DQN_Custom,1,429,132263.0,85,1.477539600384025
DQN_Custom,1,430,132635.0,83,1.5209626030360879
DQN_Custom,1,431,132991.0,78,1.2765560921556625
DQN_Custom,1,432,133370.0,77,2.0366461820346604
DQN_Custom,1,433,133775.0,83,1.2137754152898546
DQN_Custom,1,434,134153.0,84,1.2952795264483463
DQN_Custom,1,435,134520.0,79,1.5183892266011085
DQN_Custom,1,436,134889.0,78,1.9305459529926505
DQN_Custom,1,437,135300.0,84,1.161340195230836
DQN_Custom,1,438,135682.0,84,1.2669216094985218
DQN_Custom,1,439,136035.0,79,1.390938515372899
DQN_Custom,1,440,136408.0,77,2.193224472785487
DQN_Custom,1,441,136809.0,83,1.535859777956795
DQN_Custom,1,442,137187.0,82,1.3729471135953184
DQN_Custom,1,443,137551.0,78,1.551184503255877
DQN_Custom,1,444,137934.0,79,2.551426971606805
DQN_Custom,1,445,138308.0,77,1.9678605908678246
DQN_Custom,1,446,138714.0,84,1.6705019782678383
DQN_Custom,1,447,139091.0,82,1.3265906614097653
DQN_Custom,1,448,139453.0,79,1.987713401065413
DQN_Custom,1,449,139831.0,78,1.845877602984674
DQN_Custom,1,450,140239.0,84,1.5528414352381936
DQN_Custom,1,451,140607.0,81,1.26912536463785
DQN_Custom,1,452,140970.0,78,1.8376214457423734
DQN_Custom,1,453,141348.0,78,2.39689974843786
DQN_Custom,1,454,141730.0,79,2.1453586025084315
DQN_Custom,1,455,142137.0,84,1.5062791799444912
DQN_Custom,1,456,142504.0,81,1.3879205950401368
DQN_Custom,1,457,142873.0,78,1.8819489070914186
DQN_Custom,1,458,143251.0,79,2.012394614548804
DQN_Custom,1,459,143656.0,83,1.3024507168053936
DQN_Custom,1,460,144028.0,82,0.8323095691195838
DQN_Custom,1,461,144395.0,79,1.8312925281006631
DQN_Custom,1,462,144770.0,79,1.7118626864448105
DQN_Custom,1,463,145176.0,83,1.3682919735899157
DQN_Custom,1,464,145548.0,81,1.1693332296493328
DQN_Custom,1,465,145910.0,79,1.9213420293021815
DQN_Custom,1,466,146294.0,80,1.5467349201102003
DQN_Custom,1,467,146706.0,84,1.3304177516571074
DQN_Custom,1,468,147075.0,83,1.0384761217939114
DQN_Custom,1,469,147429.0,78,1.9841802070118857
DQN_Custom,1,470,147807.0,77,2.3160341262735136
DQN_Custom,1,471,148187.0,77,2.184525225267363
DQN_Custom,1,472,148584.0,82,1.7559859399222704
DQN_Custom,1,473,148964.0,81,1.5279458470743672
DQN_Custom,1,474,149330.0,78,1.5609721734981943
DQN_Custom,1,475,149708.0,78,2.1845297830216523
DQN_Custom,1,476,150111.0,83,1.4581844793937169
DQN_Custom,1,477,150480.0,80,1.2453968059910068
DQN_Custom,1,478,150857.0,79,1.5888882055173459
DQN_Custom,1,479,151230.0,78,1.9267718953776214
DQN_Custom,1,480,151636.0,83,1.4498157660928748
DQN_Custom,1,481,152002.0,80,1.385694348855691
DQN_Custom,1,482,152371.0,78,1.669369525067361
DQN_Custom,1,483,152750.0,78,2.0408605538399627
DQN_Custom,1,484,153156.0,84,1.6160879127692902
DQN_Custom,1,485,153532.0,82,1.5145700995411944
DQN_Custom,1,486,153894.0,78,1.6171829010173753
DQN_Custom,1,487,154272.0,79,1.7799628820739506
DQN_Custom,1,488,154684.0,85,1.296905970886561
DQN_Custom,1,489,155054.0,83,1.014905770573915
DQN_Custom,1,490,155422.0,81,1.6737620088228198
DQN_Custom,1,491,155786.0,76,2.026458134557833
DQN_Custom,1,492,156183.0,82,1.5358005723312467
DQN_Custom,1,493,156564.0,81,1.3453892435600956
DQN_Custom,1,494,156931.0,79,1.5645759766088045
DQN_Custom,1,495,157313.0,80,1.7388423302325542
DQN_Custom,1,496,157721.0,84,1.470990044376981
DQN_Custom,1,497,158095.0,83,1.0261845861671866
DQN_Custom,1,498,158452.0,79,1.7456163220381842
DQN_Custom,1,499,158833.0,79,2.249910521510354
DQN_Custom,1,500,159207.0,77,2.0366718811002285
DQN_Custom,1,501,159608.0,83,1.5392969067446127
DQN_Custom,1,502,159988.0,82,1.565152774761173
DQN_Custom,1,503,160350.0,78,1.3905316341080571
DQN_Custom,1,504,160728.0,78,2.0902723963234795
DQN_Custom,1,505,161130.0,82,1.2669592746743852
DQN_Custom,1,506,161503.0,81,1.5498012111764714
DQN_Custom,1,507,161868.0,77,1.4468066022401473
DQN_Custom,1,508,162250.0,78,2.1773940431533667
DQN_Custom,1,509,162655.0,83,1.2729728565863385
DQN_Custom,1,510,163027.0,82,1.0474873565448706
DQN_Custom,1,511,163390.0,79,1.3470137237050501
DQN_Custom,1,512,163774.0,80,1.8262974685442517
DQN_Custom,1,513,164185.0,85,1.2896072547523068
DQN_Custom,1,514,164560.0,85,1.4760796036241646
DQN_Custom,1,515,164917.0,79,1.3137235116153956
DQN_Custom,1,516,165297.0,79,2.6974773721208547
DQN_Custom,1,517,165668.0,77,2.095428439342455
DQN_Custom,1,518,166073.0,83,1.7580944568216967
DQN_Custom,1,519,166451.0,82,1.4025420227499914
DQN_Custom,1,520,166809.0,78,1.76486909406296
DQN_Custom,1,521,167189.0,78,1.895550123921161
DQN_Custom,1,522,167597.0,84,1.3230269671784753
DQN_Custom,1,523,167971.0,82,1.4454160725290652
DQN_Custom,1,524,168328.0,77,2.0389102830657775
DQN_Custom,1,525,168706.0,76,2.5660179983240123
DQN_Custom,1,526,169094.0,80,1.9411640745995873
DQN_Custom,1,527,169506.0,84,1.290505251310617
DQN_Custom,1,528,169872.0,81,1.3456598610493826
DQN_Custom,1,529,170229.0,77,2.0656202787179083
DQN_Custom,1,530,170611.0,78,2.021583058389394
DQN_Custom,1,531,171020.0,84,1.3196905333519982
DQN_Custom,1,532,171391.0,81,0.8006881411871849
DQN_Custom,1,533,171761.0,80,1.8876151793349643
DQN_Custom,1,534,172128.0,77,1.7158813128297772
DQN_Custom,1,535,172532.0,83,1.8425290400233354
DQN_Custom,1,536,172906.0,81,1.1941445191002225
DQN_Custom,1,537,173270.0,78,1.8070453245733524
DQN_Custom,1,538,173649.0,78,1.891247674418108
DQN_Custom,1,539,174054.0,83,1.616664595523138
DQN_Custom,1,540,174420.0,80,1.1784240738069656
DQN_Custom,1,541,174790.0,78,1.809342901121212
DQN_Custom,1,542,175173.0,79,1.6804757813175224
DQN_Custom,1,543,175582.0,84,1.2787372546761393
DQN_Custom,1,544,175952.0,82,0.9181129226689505
DQN_Custom,1,545,176323.0,81,1.8182555247332381
DQN_Custom,1,546,176689.0,78,1.5777917621697515
DQN_Custom,1,547,177096.0,84,1.5415982512434039
DQN_Custom,1,548,177473.0,83,1.3676153836282756
DQN_Custom,1,549,177830.0,78,1.6483180324643762
DQN_Custom,1,550,178207.0,77,1.9910531228278248
DQN_Custom,1,551,178613.0,84,1.630276152148131
DQN_Custom,1,552,178991.0,83,1.3754386379684693
DQN_Custom,1,553,179349.0,78,1.852712013364863
DQN_Custom,1,554,179729.0,78,2.3795402844384403
DQN_Custom,1,555,180109.0,78,2.2167826250531806
DQN_Custom,1,556,180514.0,83,1.4863621480390832
DQN_Custom,1,557,180884.0,81,1.5885660311236525
DQN_Custom,1,558,181249.0,77,1.7457836764235597
DQN_Custom,1,559,181631.0,79,2.019769310159027
DQN_Custom,1,560,182035.0,83,1.4919298837579276
DQN_Custom,1,561,182407.0,82,1.0392308162592492
DQN_Custom,1,562,182776.0,79,1.7890910561227895
DQN_Custom,1,563,183148.0,78,1.970776791889221
DQN_Custom,1,564,183550.0,82,1.634515550721101
DQN_Custom,1,565,183925.0,81,1.3205866549226994
DQN_Custom,1,566,184289.0,79,1.6437120527279716
DQN_Custom,1,567,184672.0,79,1.7124553348102145
DQN_Custom,1,568,185085.0,84,1.4781452688391563
DQN_Custom,1,569,185457.0,84,1.0221479736008694
DQN_Custom,1,570,185811.0,78,1.75256113343276
DQN_Custom,1,571,186194.0,78,2.2819554175535743
DQN_Custom,1,572,186570.0,78,2.1819291409956865
DQN_Custom,1,573,186976.0,83,1.5058815463975797
DQN_Custom,1,574,187348.0,82,1.5366281318027157
DQN_Custom,1,575,187706.0,76,1.2659353245621108
